142	169	16	107	136	175	207	222	214	148	90	176	253	226	222	218	7848	169	17	186
147	135	151	181	86	115	158	202	128	196	30	196	252	210	63	44	7848	140	11	151
102	79	148	222	77	237	243	235	86	151	56	109	191	248	105	204	7848	159	17	176
202	177	191	26	117	85	176	235	10	147	56	130	252	187	102	118	7848	144	15	159
202	3	132	201	86	206	46	58	10	241	172	155	3	242	49	60	7848	143	11	154
54	222	12	107	54	10	232	222	179	145	159	215	253	242	199	60	7848	151	15	166
141	255	209	182	52	249	140	235	56	151	118	196	91	253	185	204	7848	147	21	168
43	177	132	181	211	250	147	171	255	148	65	130	173	224	245	106	7848	160	9	169
185	254	191	48	211	178	139	129	60	16	139	176	37	30	137	218	7848	138	13	151
141	62	191	221	136	250	176	202	8	36	143	146	81	224	37	151	7848	142	13	155
54	198	252	107	52	215	230	57	40	196	159	196	119	224	251	83	7848	151	11	162
141	198	4	26	167	237	140	252	73	147	27	155	191	134	68	46	7848	135	9	144
141	163	213	239	222	115	230	215	86	104	30	213	65	80	222	193	7848	140	15	155
142	166	253	109	159	212	232	215	255	52	229	102	214	253	245	118	7848	137	13	150
