181	202	163	2	205	42	0	89	40
23	163	163	161	120	4	0	229	41
145	202	211	161	89	42	113	149	40
23	163	195	2	51	4	18	25	39
255	202	195	95	117	245	0	229	40
181	163	224	222	51	193	18	89	39
255	163	71	35	205	198	146	229	40
23	163	163	222	89	198	18	198	40
181	155	71	2	117	245	113	149	41
38	163	71	95	103	180	28	17	40
38	210	224	95	205	241	28	91	40
132	10	224	50	103	241	78	89	40
132	163	224	95	20	241	35	91	40
145	219	224	95	103	180	35	192	39
145	219	51	193	103	41	78	91	41
132	210	224	18	103	41	28	196	41
132	239	51	95	20	180	28	192	40
83	210	224	50	205	41	28	89	41
235	210	71	222	205	180	78	17	40
145	219	224	18	56	241	28	17	41
83	210	71	50	56	241	35	17	40
38	210	71	50	56	41	54	17	40
145	239	144	193	56	180	35	91	41
145	239	71	95	20	199	54	17	39
132	210	51	95	117	199	35	192	40
235	10	144	18	103	180	28	192	40
83	219	209	50	103	4	182	89	40
38	219	224	50	20	41	54	192	41
38	219	144	193	205	199	78	17	40
255	218	4	255	35	24	13	89	39
179	163	200	95	79	180	13	89	39
38	163	200	6	35	2	13	242	40
181	163	171	182	117	2	13	56	40
255	130	211	255	117	24	13	196	40
38	130	211	95	117	180	90	196	40
181	219	211	10	79	2	13	213	40
145	163	211	6	253	247	90	213	39
181	130	4	6	35	251	28	89	40
145	152	228	10	79	180	13	56	40
179	219	200	10	23	2	28	196	42
255	219	200	6	35	24	13	213	41
145	219	171	10	117	251	28	196	39
145	130	4	255	23	247	28	89	41
179	163	228	10	79	247	28	196	41
179	163	200	95	35	247	90	196	40
181	218	200	10	253	251	13	56	39
145	219	4	95	23	24	119	242	40
181	130	4	6	253	251	119	242	40
145	163	200	10	79	180	90	56	41
145	165	209	86	97	198	106	242	41
145	210	71	50	23	42	106	26	41
83	235	224	210	117	184	28	89	40
22	219	209	95	23	198	18	211	40
22	219	71	86	117	4	106	196	41
22	210	208	95	97	198	28	211	39
178	210	71	50	117	4	106	26	39
22	210	224	81	90	4	106	196	39
83	165	208	81	90	241	106	196	40
83	235	209	95	23	184	28	89	40
178	235	224	210	90	198	28	26	39
253	219	71	81	97	198	106	242	40
145	165	163	86	23	4	130	26	39
253	210	208	81	90	198	130	211	40
22	165	163	210	23	198	18	211	40
22	219	224	86	23	241	28	89	40
145	219	71	50	90	198	28	242	40
178	219	208	95	90	241	113	211	39
178	130	163	86	117	184	113	89	42
22	235	209	95	23	42	28	242	40
99	202	146	50	23	4	146	156	39
127	219	146	50	122	198	18	89	41
157	202	205	0	23	42	119	5	40
99	139	205	54	97	198	146	156	41
127	219	205	73	122	117	119	5	40
127	202	205	54	122	42	71	5	41
127	219	207	0	97	42	18	242	39
145	155	205	73	205	42	119	5	40
157	202	207	222	48	117	146	89	39
157	219	207	50	205	117	146	5	41
145	219	207	222	48	198	28	89	40
99	219	163	50	23	117	71	196	40
145	155	207	54	48	42	146	242	40
127	219	226	0	23	117	146	196	40
83	219	207	54	205	117	18	5	40
157	202	163	54	97	4	18	156	39
145	219	205	222	48	117	146	242	40
145	155	146	222	205	198	18	156	40
83	155	226	54	48	198	18	242	40
145	219	163	73	205	117	71	5	40
29	219	135	32	205	4	18	17	40
89	202	211	32	53	198	18	17	42
241	202	227	26	53	4	146	17	41
181	202	71	116	117	198	0	244	40
89	163	232	32	205	4	0	244	39
29	219	227	196	123	180	0	149	40
89	34	71	26	117	241	119	244	40
181	163	232	154	126	42	0	244	40
29	219	227	26	53	4	119	149	40
33	202	227	32	205	180	146	64	40
29	50	232	154	117	4	18	149	39
29	219	211	196	126	4	119	17	40
89	163	135	32	123	180	78	244	40
33	50	232	196	117	42	146	244	41
33	219	227	154	53	42	78	64	40
33	219	232	32	126	241	119	64	40
29	163	227	32	126	42	119	149	41
181	34	135	116	117	4	119	64	39
89	50	227	26	126	4	0	244	40
89	219	232	26	126	198	18	242	40
38	3	224	222	97	180	18	242	40
38	130	163	1	204	164	28	196	39
253	3	163	50	54	166	78	196	40
90	3	117	1	97	180	78	242	40
253	3	163	222	126	180	119	196	41
181	234	91	222	53	180	18	196	41
181	234	91	18	53	180	28	16	40
253	234	117	18	53	164	28	16	40
253	222	163	1	97	164	18	242	39
90	130	117	95	54	180	18	242	40
38	234	163	1	54	180	28	137	40
253	3	91	222	97	180	146	196	41
90	130	117	1	204	241	28	196	40
90	222	91	222	53	42	146	16	40
141	157	163	18	204	180	78	196	40
253	222	163	18	54	42	146	16	40
90	3	163	50	53	180	119	242	40
90	157	209	1	126	164	28	16	40
253	157	209	222	204	42	18	28	41
90	3	117	1	53	241	78	137	38
42	157	163	2	23	47	34	25	40
91	157	165	95	23	198	148	25	40
181	242	81	87	205	231	102	196	39
42	242	81	2	119	198	34	25	40
91	39	163	2	205	244	34	247	41
251	242	71	19	119	47	148	247	39
181	39	165	19	205	244	0	149	41
42	157	165	19	23	244	34	149	40
91	157	211	95	205	47	148	196	40
188	242	81	19	119	198	102	95	39
188	219	71	19	119	36	0	196	40
251	39	71	200	23	36	70	149	40
188	198	71	200	126	36	0	247	39
42	198	163	2	205	231	102	95	40
42	157	71	87	126	47	0	196	39
91	39	71	95	119	47	34	25	40
91	242	81	19	126	244	0	247	40
181	157	163	87	126	198	102	149	40
181	219	211	95	126	36	70	25	40
181	219	81	95	205	244	102	196	40
38	163	163	95	205	134	18	242	40
145	219	163	7	116	134	119	153	40
38	163	195	95	76	4	0	68	39
253	163	163	95	97	198	18	93	39
114	163	211	18	76	209	18	68	40
114	223	211	7	116	134	18	242	39
38	163	211	115	76	4	78	68	40
145	163	211	115	76	198	0	153	39
38	130	224	7	17	42	78	27	39
38	210	224	212	17	134	0	68	39
114	130	195	115	97	198	0	153	40
21	210	163	95	76	42	119	27	41
114	130	163	115	97	134	78	93	40
38	210	211	7	17	42	119	68	39
21	210	203	115	205	42	18	93	41
21	130	203	212	97	134	18	93	41
114	130	203	95	17	134	119	242	37
114	219	195	95	76	198	78	153	40
145	163	163	7	17	198	18	27	40
21	223	195	212	17	134	0	68	41
38	210	210	50	205	113	18	180	40
38	210	210	50	205	198	247	89	40
253	138	145	2	205	42	146	180	40
253	51	207	2	86	228	146	242	40
149	210	71	95	86	228	28	180	40
253	51	71	1	86	4	18	242	39
38	210	145	1	23	113	102	180	40
149	138	207	1	23	4	247	89	39
3	51	71	1	86	228	18	242	40
145	91	210	2	23	228	146	89	40
3	219	207	2	23	4	28	45	41
149	91	145	1	86	198	102	89	40
3	91	71	95	117	42	28	180	40
38	219	163	2	67	113	102	45	40
3	51	71	50	205	198	247	196	41
3	210	210	50	23	198	146	242	41
