--------------------------------------
Executions completed	Unique Outputs
               22650	            44
               22700	            44
               22750	            44
               22800	            44
               22850	            44
               22900	            44
               22950	            44
               23000	            44
               23050	            45
               23100	            45
               23150	            45
               23200	            45
               23250	            45
               23300	            45
               23350	            45
               23400	            45
               23450	            45
               23500	            45
               23550	            45
               23600	            45
               23650	            45
               23700	            45
               23750	            45
               23800	            45
               23850	            45
               23900	            45
               23950	            45
               24000	            45
               24050	            45
               24100	            45
               24150	            45
               24200	            45
               24250	            45
               24300	            45
               24350	            45
               24400	            45
               24450	            45
               24500	            45
               24550	            45
               24600	            45
               24650	            45
               24700	            45
               24750	            45
               24800	            45
               24850	            45
               24900	            45
               24950	            45
               25000	            45
               25050	            45
               25100	            45
               25150	            45
               25200	            45
               25250	            45
               25300	            45
               25350	            45
               25400	            45
               25450	            45
               25500	            45
               25550	            45
               25600	            45
               25650	            45
               25700	            45
               25750	            45
               25800	            45
               25850	            45
               25900	            45
               25950	            45
               26000	            45
               26050	            45
               26100	            45
               26150	            45
               26200	            45
               26250	            45
               26300	            45
               26350	            45
               26400	            45
               26450	            45
               26500	            45
               26550	            45
               26600	            45
               26650	            45
               26700	            45
               26750	            45
               26800	            45
               26850	            45
               26900	            45
               26950	            45
               27000	            45
               27050	            45
               27100	            45
               27150	            45
               27200	            45
               27250	            45
               27300	            45
               27350	            45
               27400	            45
               27450	            45
               27500	            45
               27550	            45
               27600	            45
               27650	            45
               27700	            45
               27750	            45
               27800	            45
               27850	            45
               27900	            45
               27950	            45
               28000	            45
               28050	            45
               28100	            45
               28150	            45
               28200	            45
               28250	            45
               28300	            45
               28350	            45
               28400	            45
               28450	            45
               28500	            45
               28550	            45
               28600	            45
               28650	            45
               28700	            45
               28750	            45
               28800	            45
               28850	            45
               28900	            45
               28950	            45
               29000	            45
               29050	            45
               29100	            45
               29150	            45
               29200	            45
               29250	            45
               29300	            45
               29350	            45
               29400	            45
               29450	            45
               29500	            45
               29550	            45
               29600	            45
               29650	            45
               29700	            45
               29750	            45
               29800	            45
               29850	            45
               29900	            45
               29950	            45
               30000	            45
               30050	            45
               30100	            45
               30150	            45
               30200	            45
               30250	            45
               30300	            45
               30350	            45
               30400	            45
               30450	            45
               30500	            45
               30550	            45
               30600	            45
               30650	            45
               30700	            45
               30750	            45
               30800	            45
               30850	            45
               30900	            45
               30950	            45
               31000	            45
               31050	            45
               31100	            45
               31150	            45
               31200	            45
               31250	            45
               31300	            45
               31350	            45
               31400	            45
               31450	            45
               31500	            45
               31550	            45
               31600	            45
               31650	            45
               31700	            45
               31750	            45
               31800	            45
               31850	            45
               31900	            45
               31950	            45
               32000	            45
               32050	            45
               32100	            45
               32150	            45
               32200	            45
               32250	            45
               32300	            45
               32350	            45
               32400	            45
               32450	            45
               32500	            45
               32550	            45
               32600	            45
               32650	            45
               32700	            45
               32750	            45
               32800	            45
               32850	            45
               32900	            45
               32950	            45
               33000	            45
               33050	            45
               33100	            45
               33150	            45
               33200	            45
               33250	            45
               33300	            45
               33350	            45
               33400	            45
               33450	            45
               33500	            45
               33550	            45
               33600	            45
               33650	            45
               33700	            45
               33750	            45
               33800	            45
               33850	            45
               33900	            45
               33950	            45
               34000	            45
               34050	            45
               34100	            45
               34150	            45
               34200	            45
               34250	            45
               34300	            45
               34350	            45
               34400	            45
               34450	            45
               34500	            45
               34550	            45
               34600	            45
               34650	            45
               34700	            45
               34750	            45
               34800	            45
               34850	            45
               34900	            45
               34950	            45
               35000	            45
               35050	            45
               35100	            45
               35150	            45
               35200	            45
               35250	            45
               35300	            45
               35350	            45
               35400	            45
               35450	            45
               35500	            45
               35550	            45
               35600	            45
               35650	            45
               35700	            45
               35750	            45
               35800	            45
               35850	            45
               35900	            45
               35950	            45
               36000	            45
               36050	            45
               36100	            45
               36150	            45
               36200	            45
               36250	            45
               36300	            45
               36350	            45
               36400	            45
               36450	            45
               36500	            45
               36550	            45
               36600	            45
               36650	            45
               36700	            45
               36750	            45
               36800	            45
               36850	            45
               36900	            45
               36950	            45
               37000	            45
               37050	            45
               37100	            45
               37150	            45
               37200	            45
               37250	            45
               37300	            45
               37350	            45
               37400	            45
               37450	            45
               37500	            45
               37550	            45
               37600	            45
               37650	            45
               37700	            45
               37750	            45
               37800	            45
               37850	            45
               37900	            45
               37950	            45
               38000	            45
               38050	            45
               38100	            45
               38150	            45
               38200	            45
               38250	            45
               38300	            45
               38350	            45
               38400	            45
               38450	            45
               38500	            45
               38550	            45
               38600	            45
               38650	            45
               38700	            45
               38750	            45
               38800	            45
               38850	            45
               38900	            45
               38950	            45
               39000	            45
               39050	            45
               39100	            45
               39150	            45
               39200	            45
               39250	            45
               39300	            45
               39350	            45
               39400	            45
               39450	            45
               39500	            45
               39550	            45
               39600	            45
               39650	            45
               39700	            45
               39750	            45
               39800	            45
               39850	            45
               39900	            45
               39950	            45
               40000	            45
               40050	            45
               40100	            45
               40150	            45
               40200	            45
               40250	            45
               40300	            45
               40350	            45
               40400	            45
               40450	            45
               40500	            45
               40550	            45
               40600	            45
               40650	            45
               40700	            45
               40750	            45
               40800	            45
               40850	            45
               40900	            45
               40950	            45
               41000	            45
               41050	            45
               41100	            45
               41150	            45
               41200	            45
               41250	            45
               41300	            45
               41350	            45
               41400	            45
               41450	            45
               41500	            45
               41550	            45
               41600	            45
               41650	            45
               41700	            45
               41750	            45
               41800	            45
               41850	            45
               41900	            45
               41950	            45
               42000	            45
               42050	            45
               42100	            45
               42150	            45
               42200	            45
               42250	            45
               42300	            45
               42350	            45
               42400	            45
               42450	            45
               42500	            45
               42550	            45
               42600	            45
               42650	            45
               42700	            45
               42750	            45
               42800	            45
               42850	            45
               42900	            45
               42950	            45
               43000	            45
               43050	            45
               43100	            45
               43150	            45
               43200	            45
               43250	            45
               43300	            45
               43350	            45
               43400	            45
               43450	            45
               43500	            45
               43550	            45
               43600	            45
               43650	            45
               43700	            45
               43750	            45
               43800	            45
               43850	            45
               43900	            45
               43950	            45
               44000	            45
               44050	            45
               44100	            45
               44150	            45
               44200	            45
               44250	            45
               44300	            45
               44350	            45
               44400	            45
               44450	            45
               44500	            45
               44550	            46
               44600	            46
               44650	            46
               44700	            46
               44750	            46
               44800	            46
               44850	            46
               44900	            46
               44950	            46
               45000	            46
               45050	            46
               45100	            46
               45150	            46
               45200	            46
               45250	            46
               45300	            46
               45350	            46
               45400	            46
               45450	            46
               45500	            46
               45550	            46
               45600	            46
               45650	            46
               45700	            46
               45750	            46
               45800	            46
               45850	            46
               45900	            46
               45950	            46
               46000	            46
               46050	            46
               46100	            46
               46150	            46
               46200	            46
               46250	            46
               46300	            46
               46350	            46
               46400	            46
               46450	            46
               46500	            46
               46550	            46
               46600	            46
               46650	            46
               46700	            46
               46750	            46
               46800	            46
               46850	            46
               46900	            46
               46950	            46
               47000	            46
               47050	            46
               47100	            46
               47150	            46
               47200	            46
               47250	            46
               47300	            46
               47350	            46
               47400	            46
               47450	            46
               47500	            46
               47550	            46
               47600	            46
               47650	            46
               47700	            46
               47750	            46
               47800	            46
               47850	            46
               47900	            46
               47950	            46
               48000	            46
               48050	            46
               48100	            46
               48150	            46
               48200	            46
               48250	            46
               48300	            46
               48350	            46
               48400	            46
               48450	            46
               48500	            46
               48550	            46
               48600	            46
               48650	            46
               48700	            46
               48750	            46
               48800	            46
               48850	            46
               48900	            46
               48950	            46
               49000	            46
               49050	            46
               49100	            46
               49150	            46
               49200	            46
               49250	            46
               49300	            46
               49350	            46
               49400	            46
               49450	            46
               49500	            46
               49550	            46
               49600	            46
               49650	            46
               49700	            46
               49750	            46
               49800	            46
               49850	            46
               49900	            46
               49950	            46
               50000	            46
               50050	            46
               50100	            46
               50150	            46
               50200	            46
               50250	            46
               50300	            46
               50350	            46
               50400	            46
               50450	            46
               50500	            46
               50550	            46
               50600	            46
               50650	            46
               50700	            46
               50750	            46
               50800	            46
               50850	            46
               50900	            46
               50950	            46
               51000	            46
               51050	            46
               51100	            46
               51150	            46
               51200	            46
               51250	            46
               51300	            46
               51350	            46
               51400	            46
               51450	            46
               51500	            46
               51550	            46
               51600	            46
               51650	            46
               51700	            46
               51750	            46
               51800	            46
               51850	            46
               51900	            46
               51950	            46
               52000	            46
               52050	            46
               52100	            46
               52150	            46
               52200	            46
               52250	            46
               52300	            46
               52350	            46
               52400	            46
               52450	            46
               52500	            46
               52550	            46
               52600	            46
               52650	            46
               52700	            46
               52750	            46
               52800	            46
               52850	            46
               52900	            46
               52950	            46
               53000	            46
               53050	            46
               53100	            46
               53150	            46
               53200	            46
               53250	            46
               53300	            46
               53350	            46
               53400	            46
               53450	            46
               53500	            46
               53550	            46
               53600	            46
               53650	            46
               53700	            46
               53750	            46
               53800	            46
               53850	            46
               53900	            46
               53950	            46
               54000	            46
               54050	            46
               54100	            46
               54150	            46
               54200	            46
               54250	            46
               54300	            46
               54350	            46
               54400	            46
               54450	            46
               54500	            46
               54550	            46
               54600	            46
               54650	            46
               54700	            46
               54750	            46
               54800	            46
               54850	            46
               54900	            46
               54950	            46
               55000	            46
               55050	            46
               55100	            46
               55150	            46
               55200	            46
               55250	            46
               55300	            46
               55350	            46
               55400	            46
               55450	            46
               55500	            46
               55550	            46
               55600	            46
               55650	            46
               55700	            46
               55750	            46
               55800	            46
               55850	            46
               55900	            46
               55950	            46
               56000	            46
               56050	            46
               56100	            46
               56150	            46
               56200	            46
               56250	            46
               56300	            46
               56350	            46
               56400	            46
               56450	            46
               56500	            46
               56550	            46
               56600	            46
               56650	            46
               56700	            46
               56750	            46
               56800	            46
               56850	            46
               56900	            46
               56950	            46
               57000	            46
               57050	            46
               57100	            46
               57150	            46
               57200	            46
               57250	            46
               57300	            46
               57350	            46
               57400	            46
               57450	            46
               57500	            46
               57550	            46
               57600	            46
               57650	            46
               57700	            46
               57750	            46
               57800	            46
               57850	            46
               57900	            46
               57950	            46
               58000	            46
               58050	            46
               58100	            46
               58150	            46
               58200	            46
               58250	            46
               58300	            46
               58350	            46
               58400	            46
               58450	            46
               58500	            46
               58550	            46
               58600	            46
               58650	            46
               58700	            46
               58750	            46
               58800	            46
               58850	            46
               58900	            46
               58950	            46
               59000	            46
               59050	            46
               59100	            46
               59150	            46
               59200	            46
               59250	            46
               59300	            46
               59350	            46
               59400	            46
               59450	            46
               59500	            46
               59550	            46
               59600	            46
               59650	            46
               59700	            46
               59750	            46
               59800	            46
               59850	            46
               59900	            46
               59950	            46
               60000	            46
               60050	            46
               60100	            46
               60150	            46
               60200	            46
               60250	            46
               60300	            46
               60350	            46
               60400	            46
               60450	            46
               60500	            46
               60550	            46
               60600	            46
               60650	            46
               60700	            46
               60750	            46
               60800	            46
               60850	            46
               60900	            46
               60950	            46
               61000	            46
               61050	            46
               61100	            46
               61150	            46
               61200	            46
               61250	            46
               61300	            46
               61350	            46
               61400	            46
               61450	            46
               61500	            46
               61550	            46
