--------------------------------------
Executions completed	Unique Outputs
               22650	             6
               22700	             6
               22750	             6
               22800	             6
               22850	             6
               22900	             6
               22950	             6
               23000	             6
               23050	             6
               23100	             6
               23150	             6
               23200	             6
               23250	             6
               23300	             6
               23350	             6
               23400	             6
               23450	             6
               23500	             6
               23550	             6
               23600	             6
               23650	             6
               23700	             6
               23750	             6
               23800	             6
               23850	             6
               23900	             6
               23950	             6
               24000	             6
               24050	             6
               24100	             6
               24150	             6
               24200	             6
               24250	             6
               24300	             6
               24350	             6
               24400	             6
               24450	             6
               24500	             6
               24550	             6
               24600	             6
               24650	             6
               24700	             6
               24750	             6
               24800	             6
               24850	             6
               24900	             6
               24950	             6
               25000	             6
               25050	             6
               25100	             6
               25150	             6
               25200	             6
               25250	             6
               25300	             6
               25350	             6
               25400	             6
               25450	             6
               25500	             6
               25550	             6
               25600	             6
               25650	             6
               25700	             6
               25750	             6
               25800	             6
               25850	             6
               25900	             6
               25950	             6
               26000	             6
               26050	             6
               26100	             6
               26150	             6
               26200	             6
               26250	             6
               26300	             6
               26350	             6
               26400	             6
               26450	             6
               26500	             6
               26550	             6
               26600	             6
               26650	             6
               26700	             6
               26750	             6
               26800	             6
               26850	             6
               26900	             6
               26950	             6
               27000	             6
               27050	             6
               27100	             6
               27150	             6
               27200	             6
               27250	             6
               27300	             6
               27350	             6
               27400	             6
               27450	             6
               27500	             6
               27550	             6
               27600	             6
               27650	             6
               27700	             6
               27750	             6
               27800	             6
               27850	             6
               27900	             6
               27950	             6
               28000	             6
               28050	             6
               28100	             6
               28150	             6
               28200	             6
               28250	             6
               28300	             6
               28350	             6
               28400	             6
               28450	             6
               28500	             6
               28550	             6
               28600	             6
               28650	             6
               28700	             6
               28750	             6
               28800	             6
               28850	             6
               28900	             6
               28950	             6
               29000	             6
               29050	             6
               29100	             6
               29150	             6
               29200	             6
               29250	             6
               29300	             6
               29350	             6
               29400	             6
               29450	             6
               29500	             6
               29550	             6
               29600	             6
               29650	             6
               29700	             6
               29750	             6
               29800	             6
               29850	             6
               29900	             6
               29950	             6
               30000	             6
               30050	             6
               30100	             6
               30150	             6
               30200	             6
               30250	             6
               30300	             6
               30350	             6
               30400	             6
               30450	             6
               30500	             6
               30550	             6
               30600	             6
               30650	             6
               30700	             6
               30750	             6
               30800	             6
               30850	             6
               30900	             6
               30950	             6
               31000	             6
               31050	             6
               31100	             6
               31150	             6
               31200	             6
               31250	             6
               31300	             6
               31350	             6
               31400	             6
               31450	             6
               31500	             6
               31550	             6
               31600	             6
               31650	             6
               31700	             6
               31750	             6
               31800	             6
