82	157	192	11	101	30	247	71	192	99	11
242	176	200	193	229	30	13	70	149	242	11
189	129	192	115	28	228	94	71	164	77	10
207	72	243	115	11	8	247	70	130	99	10
250	157	13	11	49	228	23	13	164	77	10
188	28	192	13	101	23	80	13	164	15	10
144	157	173	13	101	193	106	13	164	246	11
217	22	151	171	221	193	80	243	192	242	10
217	183	13	115	190	228	94	53	192	242	12
188	176	75	103	49	193	247	243	192	89	9
253	13	173	171	49	23	80	13	192	77	11
217	157	83	104	49	30	247	13	192	242	11
217	183	13	171	221	228	80	14	130	99	10
145	176	192	115	221	30	40	14	228	246	10
189	72	13	208	101	249	176	71	228	144	11
253	129	200	208	124	30	1	214	164	254	11
250	13	223	208	124	220	247	14	191	89	11
189	129	192	104	49	228	247	13	193	15	11
207	22	200	13	146	193	156	243	205	144	12
188	176	151	171	28	249	80	188	130	15	11
253	157	151	115	11	168	247	35	193	67	10
250	224	151	122	49	8	106	53	10	254	11
145	22	173	103	124	146	13	53	205	89	10
253	28	75	171	49	228	23	71	130	242	10
188	176	173	13	221	23	23	243	10	77	11
144	22	83	208	28	228	23	53	191	242	10
207	142	190	11	101	8	247	13	205	254	9
82	176	223	13	124	220	156	71	130	89	11
189	129	190	103	146	8	23	214	228	15	11
253	129	190	115	28	146	156	243	164	254	9
253	28	200	104	221	193	1	214	130	77	10
189	224	200	171	221	220	176	214	193	254	11
253	28	192	11	124	168	40	243	193	77	11
253	72	173	115	146	220	106	35	193	236	8
188	129	83	115	11	220	156	71	164	144	12
188	224	243	193	28	228	1	188	191	236	10
253	183	13	103	101	8	23	71	164	15	9
242	176	151	104	49	8	247	188	149	242	10
253	157	75	11	49	23	106	70	228	89	11
207	183	173	193	124	43	176	13	192	89	11
242	129	173	122	229	228	40	243	228	236	11
144	72	13	63	101	249	94	243	191	67	9
144	28	223	103	124	30	40	243	228	67	9
144	28	151	171	229	220	247	214	10	236	11
82	176	75	13	101	249	23	71	228	99	12
242	183	190	122	28	168	1	214	149	67	10
242	129	243	208	11	8	80	188	193	246	10
144	129	200	193	28	146	94	14	164	254	12
242	28	243	11	146	30	80	188	228	77	10
207	13	200	63	28	8	80	53	10	15	11
217	183	223	115	146	249	176	70	164	236	11
250	72	223	208	49	43	247	13	193	15	10
250	224	200	171	229	249	156	214	193	254	12
145	72	200	122	101	146	80	53	130	89	11
189	72	200	103	124	23	40	53	191	242	10
250	142	190	122	49	146	1	214	228	254	11
242	28	13	171	146	168	40	13	191	99	10
189	157	173	104	101	193	176	53	193	77	8
82	183	200	13	28	146	23	13	192	15	11
145	13	13	122	146	43	40	243	192	99	11
82	183	151	11	146	193	1	71	149	77	10
189	142	190	208	49	228	247	70	164	67	9
188	13	173	11	101	30	23	243	191	246	9
253	157	243	122	28	146	1	243	191	67	11
253	129	173	13	190	193	80	71	205	242	10
217	183	190	104	28	23	13	214	191	236	10
189	28	200	103	229	228	247	13	205	254	12
250	28	173	171	190	30	247	14	10	15	10
82	129	173	208	146	220	1	13	193	67	11
242	72	75	171	190	23	1	13	10	236	11
253	22	192	11	229	168	94	35	228	246	10
217	129	83	193	101	8	176	243	193	242	10
207	13	83	63	11	146	156	14	205	246	11
189	157	151	104	190	43	176	71	164	15	8
82	142	243	115	221	146	176	35	228	236	10
242	22	223	63	190	43	94	70	191	89	12
207	224	173	104	11	8	247	53	228	77	10
188	224	190	122	101	228	23	243	164	254	10
250	129	173	193	221	8	94	13	193	254	10
207	224	190	13	101	30	176	188	130	242	11
250	72	200	115	11	168	156	14	130	242	11
144	13	190	63	221	30	94	243	164	144	11
144	28	190	193	124	23	80	14	192	99	11
242	72	200	63	11	146	13	214	149	242	10
207	157	243	104	11	193	94	35	192	67	12
82	22	243	171	49	220	23	243	164	254	10
253	142	75	208	124	228	94	71	164	67	11
250	22	223	171	124	43	23	71	205	242	10
144	224	192	63	101	43	94	70	130	89	11
250	72	173	63	229	23	156	13	164	242	12
144	28	192	193	124	168	13	243	164	15	10
144	157	83	13	49	220	1	13	191	254	10
242	22	173	115	190	168	13	71	205	246	11
217	224	223	171	221	43	80	14	10	236	11
82	176	173	208	101	146	176	14	10	144	10
145	176	173	193	124	193	176	14	191	77	11
188	176	223	115	101	146	1	71	192	236	12
253	176	83	193	49	146	13	14	130	77	10
207	129	223	63	221	193	13	35	149	15	11
82	176	243	13	146	193	1	14	130	99	9
250	129	75	122	11	228	1	14	130	254	11
82	129	200	104	11	168	80	70	130	99	11
82	183	192	11	146	8	156	188	228	144	10
250	224	173	208	101	168	156	35	205	144	11
145	72	192	63	101	43	1	13	193	99	11
250	72	151	103	49	8	106	35	193	99	11
82	176	173	122	49	146	13	70	164	89	10
82	72	83	115	28	168	13	71	164	67	10
250	22	243	11	190	168	13	53	164	236	11
145	157	190	171	124	43	156	14	130	246	9
250	176	173	104	124	30	106	243	149	144	11
188	72	200	208	229	220	94	243	191	246	11
207	72	223	11	146	249	94	70	164	254	11
217	22	173	122	221	146	1	71	10	236	11
145	72	151	104	229	193	13	13	192	89	11
189	183	223	11	190	43	1	188	191	254	10
145	28	83	104	28	8	80	70	149	99	9
188	176	75	122	101	168	156	70	10	89	11
207	157	223	11	101	228	247	71	228	15	11
207	72	200	171	11	23	23	70	205	67	10
207	72	151	171	190	168	106	35	193	242	10
217	183	190	171	11	168	94	71	192	144	10
188	22	151	193	101	249	40	243	193	242	10
188	129	13	122	221	23	13	188	193	67	11
144	28	190	63	28	249	176	214	205	67	12
145	129	13	103	11	8	13	70	192	89	11
189	22	151	171	11	168	247	13	228	242	9
242	157	151	208	49	146	176	188	164	254	8
189	224	192	11	28	220	156	35	130	77	9
242	129	190	171	49	220	176	214	228	15	10
207	22	223	104	49	8	94	70	193	144	11
207	28	192	11	101	30	156	243	164	67	11
144	129	190	122	146	193	156	13	192	242	11
253	28	243	115	11	228	40	13	228	144	12
250	13	200	208	229	23	156	35	164	67	11
217	72	173	193	146	23	156	188	193	254	12
253	142	200	103	229	23	23	35	10	77	11
217	22	83	104	124	23	1	70	228	77	10
250	129	173	115	190	30	156	13	193	15	11
188	28	223	103	11	168	80	243	193	144	10
189	224	190	171	124	220	176	13	164	15	11
242	13	173	122	28	8	247	13	164	89	11
144	22	151	13	49	228	247	13	10	144	11
253	142	190	171	49	8	23	53	205	144	11
217	183	75	122	190	193	23	188	130	236	11
207	157	223	13	190	220	156	188	191	254	12
217	224	83	11	101	249	94	13	164	236	10
242	28	75	171	229	220	247	243	191	236	12
217	28	243	171	101	23	23	214	149	77	10
242	28	200	103	101	43	1	243	130	99	12
82	13	190	104	49	193	156	214	130	236	10
250	28	75	171	229	168	40	243	10	246	10
207	224	190	115	11	193	247	70	192	246	11
250	22	223	13	229	168	94	71	149	77	11
82	28	223	104	146	249	1	214	191	242	11
250	183	173	103	229	228	23	35	164	236	10
82	183	75	13	101	8	80	214	130	89	10
217	13	83	11	101	193	23	214	191	77	9
82	22	75	13	221	30	23	70	228	15	11
217	176	200	193	146	193	1	71	228	77	12
253	28	243	13	28	146	80	53	10	89	10
189	28	13	104	229	146	247	13	164	254	9
253	129	173	171	229	8	156	214	164	246	8
250	22	243	103	49	8	176	214	228	246	12
207	22	243	103	146	220	156	70	164	77	10
145	176	223	63	190	146	1	14	228	15	9
250	157	13	11	49	193	106	214	228	99	11
250	129	190	13	28	168	80	13	193	254	10
188	22	223	13	101	168	40	243	149	15	10
189	224	75	208	190	23	80	243	193	77	10
217	28	13	104	49	228	176	243	205	144	11
253	13	83	122	146	228	247	243	193	242	12
217	129	75	63	146	30	106	35	205	254	11
144	142	243	13	49	30	23	70	228	89	10
82	22	151	193	229	193	94	13	191	236	10
253	129	223	13	221	193	40	188	193	77	11
242	224	173	193	49	249	13	188	130	242	11
207	13	13	103	229	168	23	13	228	89	11
250	13	83	11	146	30	40	53	191	236	11
82	129	151	13	190	249	13	13	164	89	11
250	13	75	103	11	23	80	71	149	246	11
189	224	83	13	124	146	23	71	193	254	9
82	157	243	103	49	193	40	13	205	77	11
250	224	151	104	101	220	94	71	191	15	10
189	22	200	208	190	193	94	188	228	242	11
242	22	243	208	101	43	106	214	228	67	12
189	72	190	13	101	249	40	214	10	246	12
144	142	75	63	229	43	247	71	164	246	9
207	13	190	13	49	43	80	243	228	15	10
144	157	75	193	101	228	94	14	193	236	10
217	129	190	171	11	228	247	14	228	89	11
145	72	173	63	190	43	106	71	191	242	11
253	142	190	193	146	168	80	243	130	99	10
253	72	83	103	190	168	23	13	130	246	11
145	157	151	122	190	30	156	35	191	242	9
189	22	173	63	49	30	176	53	10	67	11
188	224	190	104	11	249	106	70	192	89	10
82	183	13	115	28	193	1	188	192	99	11
250	183	13	193	101	228	176	243	10	144	9
242	142	173	11	229	146	13	53	149	15	10
144	224	200	13	101	8	40	14	205	15	11
217	13	192	115	146	23	247	70	10	67	10
189	176	223	193	49	193	176	214	191	242	11
207	22	13	171	221	146	156	188	164	236	10
145	129	151	208	11	43	80	70	193	99	9
144	183	83	171	124	8	23	243	191	67	10
217	13	83	171	101	8	13	53	164	254	11
144	13	190	104	28	43	23	188	228	15	11
145	129	13	13	229	168	13	214	149	144	10
253	224	192	115	28	249	1	14	228	254	11
82	72	13	11	28	30	13	13	191	144	11
145	183	200	122	11	228	106	214	193	67	11
253	183	223	103	28	193	1	35	164	15	11
82	183	75	171	101	193	247	70	192	242	11
144	157	151	115	221	228	80	35	164	67	11
242	129	151	13	124	249	23	35	149	246	10
242	157	243	122	101	220	80	71	130	254	10
253	28	83	13	101	168	1	70	164	67	11
242	28	173	115	101	146	94	14	191	144	9
145	13	75	171	49	228	80	71	130	242	10
253	129	13	103	28	8	94	188	192	15	10
253	224	243	122	190	8	106	71	192	15	11
253	183	83	13	101	8	40	14	130	144	11
242	176	200	115	124	249	156	71	149	89	10
217	142	223	104	190	220	94	188	228	242	11
188	129	190	63	124	23	1	188	130	144	10
253	142	75	115	11	249	1	243	205	236	11
189	224	75	208	28	8	94	35	192	89	11
250	22	173	115	124	249	13	188	10	99	11
188	22	223	171	221	193	23	71	164	246	10
188	224	243	11	101	23	23	35	10	67	10
242	129	83	193	124	193	156	243	228	15	11
82	142	190	104	146	228	80	243	191	15	9
145	157	151	104	101	249	94	70	191	15	11
188	157	192	115	146	168	1	53	228	89	11
250	13	192	122	28	30	80	13	193	236	10
217	142	151	11	49	30	80	53	164	254	12
242	176	243	193	28	146	23	188	205	242	12
82	129	83	63	49	30	247	14	164	236	11
217	13	190	208	221	8	176	35	228	236	12
145	176	83	11	101	146	106	243	164	144	10
144	183	200	208	229	193	40	14	164	67	10
144	176	190	104	101	193	247	13	130	246	10
144	28	223	115	49	8	106	70	191	242	9
189	28	192	115	101	228	1	53	10	77	9
189	28	190	171	101	8	106	214	191	89	10
82	224	151	193	229	30	94	13	10	144	10
253	183	192	193	49	220	1	14	191	99	11
144	183	223	208	101	168	1	70	228	89	12
144	22	192	103	101	249	94	14	205	89	10
145	72	173	193	146	220	156	188	164	67	10
145	28	75	122	146	23	176	71	130	236	12
189	183	83	171	124	8	23	243	10	99	9
207	22	190	13	190	228	80	35	130	15	10
189	157	13	208	124	23	13	14	193	236	11
189	224	151	11	49	249	1	71	193	89	10
144	72	151	13	101	249	13	243	10	246	11
253	183	173	115	190	30	1	71	149	236	10
189	22	223	208	101	193	1	13	130	67	11
217	72	223	63	11	220	80	243	130	144	10
253	72	243	122	49	220	23	70	192	254	12
242	129	243	208	101	249	80	35	228	77	12
188	176	151	208	28	8	80	243	191	242	11
144	72	151	11	124	228	80	243	164	144	11
250	72	190	11	229	43	13	188	205	89	11
250	28	173	104	28	43	1	13	130	236	12
189	142	192	122	101	146	156	14	192	67	11
250	22	192	122	49	30	1	243	193	77	11
207	142	200	11	49	23	247	13	164	99	11
82	28	173	171	101	168	176	188	193	15	9
253	13	190	208	49	249	1	214	164	236	11
145	224	173	115	11	146	156	71	192	99	11
144	13	223	115	49	220	247	53	193	77	11
144	176	190	63	190	30	94	243	205	15	10
145	28	83	104	221	193	23	70	193	99	12
207	28	75	208	146	146	1	243	149	242	12
217	224	83	208	190	8	247	243	164	242	11
250	157	151	63	124	8	13	35	192	144	11
253	22	192	193	101	228	80	53	10	15	11
250	13	173	11	221	249	247	70	192	67	12
253	22	151	103	49	43	247	70	205	89	11
82	183	83	104	101	168	23	188	191	77	11
82	157	173	103	146	146	106	188	130	77	10
82	142	75	115	28	30	23	214	149	236	11
145	28	13	11	124	43	156	243	164	99	10
242	183	173	171	221	23	40	243	191	236	11
144	129	173	115	229	228	23	13	149	236	12
242	28	223	103	146	30	176	188	193	246	12
188	13	200	63	146	23	176	188	164	242	12
144	129	151	104	146	168	247	53	228	99	10
144	72	190	122	229	220	1	14	130	254	9
250	13	200	208	229	30	94	243	191	246	8
242	183	151	13	229	228	1	243	130	15	10
189	176	75	193	101	228	80	53	10	144	11
145	183	200	13	221	30	156	71	205	15	9
188	224	200	13	101	228	247	53	192	67	11
145	176	173	103	49	249	156	13	193	77	11
217	13	200	171	28	8	106	71	193	236	11
82	176	192	171	221	146	13	243	164	246	10
144	157	83	171	190	168	106	14	192	246	11
253	157	75	63	229	8	94	243	130	254	12
145	224	151	11	124	8	106	53	164	77	11
207	72	200	115	124	228	176	14	205	236	11
145	13	200	11	101	43	94	214	149	246	10
189	224	173	13	221	168	40	188	10	77	10
82	129	190	11	49	193	23	243	164	246	12
144	176	83	11	221	146	13	188	130	67	11
242	72	223	11	229	8	106	214	205	246	11
145	129	190	13	11	220	23	243	164	246	11
242	224	151	103	124	23	106	35	164	144	9
217	22	192	103	146	249	156	35	193	236	10
253	129	173	13	28	228	40	243	192	89	11
250	72	151	11	124	228	106	71	149	89	10
242	176	200	122	229	8	1	243	130	67	10
145	224	173	13	11	30	40	71	149	242	10
242	22	243	63	229	23	40	13	164	246	10
217	28	243	122	221	43	40	188	10	99	12
189	176	223	13	11	30	247	35	130	254	12
144	142	223	193	11	220	80	70	191	246	9
253	22	83	171	146	168	40	35	192	236	9
242	28	243	103	146	220	176	214	149	246	11
144	176	151	63	146	249	1	188	193	144	11
189	176	83	122	49	43	176	71	192	15	10
250	13	83	208	190	228	80	35	149	236	10
189	129	13	104	124	228	40	70	10	67	9
207	183	75	63	146	228	40	243	192	242	12
217	224	200	115	49	8	106	70	192	144	12
242	183	13	122	190	43	23	243	192	242	11
217	129	243	122	221	43	106	243	10	67	11
217	176	83	103	11	228	156	53	130	77	9
189	142	83	11	11	193	106	14	164	89	10
242	224	192	171	229	30	23	214	191	144	12
82	28	190	104	146	30	176	243	10	246	9
207	28	83	115	124	249	106	53	164	242	10
188	28	223	208	49	23	13	70	164	144	11
207	129	13	104	190	228	13	243	164	236	11
242	176	151	115	101	30	13	214	191	242	11
207	13	200	122	221	193	13	53	164	242	9
253	22	200	103	124	8	156	214	130	99	11
217	72	243	63	146	193	80	188	191	89	10
207	183	192	104	146	193	23	243	192	242	11
207	22	192	103	190	168	94	243	192	246	10
144	176	151	208	101	193	40	70	192	242	11
253	129	13	104	229	228	94	70	228	254	11
217	13	200	13	28	168	94	214	205	15	10
82	72	173	115	146	249	80	14	164	254	11
250	183	243	122	11	8	106	243	149	67	11
250	13	151	193	124	8	94	53	164	246	7
188	129	13	208	28	43	80	243	164	144	10
242	142	13	103	101	193	1	35	10	99	10
250	157	192	115	146	249	156	35	205	144	10
250	183	75	208	11	249	94	243	193	254	10
145	13	151	122	221	168	80	14	10	15	11
188	129	151	104	11	168	156	35	228	242	10
144	142	190	103	190	146	247	214	149	77	12
189	13	223	115	101	220	94	53	193	89	11
217	72	13	63	221	23	80	188	164	246	11
253	157	173	115	146	168	40	13	193	254	8
188	22	13	115	190	193	156	70	192	89	11
207	72	13	63	229	228	156	14	130	99	11
145	224	243	63	11	43	80	13	149	99	11
145	13	13	103	11	43	80	14	164	144	10
253	142	173	13	124	220	156	214	191	77	11
207	13	83	13	221	228	40	53	191	15	12
250	22	83	208	190	228	80	14	149	246	10
145	183	173	122	49	30	23	13	193	236	10
250	129	200	103	11	249	40	188	192	246	10
242	72	173	122	11	168	13	214	205	254	10
144	142	75	63	190	168	94	13	192	15	11
253	183	192	208	124	146	13	35	192	77	11
189	176	223	11	221	8	106	243	192	89	11
207	157	13	103	146	249	106	243	191	89	11
217	13	13	171	124	23	94	70	149	236	10
82	224	13	171	124	249	247	214	228	242	10
189	129	13	171	190	220	176	35	149	67	10
250	157	13	193	221	23	80	35	228	236	11
188	183	75	193	28	168	40	53	228	242	11
82	176	192	13	124	228	176	35	149	246	11
82	224	223	103	49	193	156	13	164	144	12
217	22	200	104	229	43	176	188	192	15	11
217	142	13	122	28	8	106	35	192	242	12
82	72	200	104	101	30	156	243	192	246	10
188	28	173	193	190	220	1	70	193	77	11
145	22	223	122	11	249	247	188	193	242	11
250	72	173	11	124	146	94	214	10	254	12
253	224	243	193	49	249	176	243	164	67	12
242	22	200	63	49	43	13	214	10	77	11
189	28	243	193	28	43	176	243	164	246	10
82	28	151	115	229	23	23	70	164	144	9
