1073741872	256
0	256
2048	0
2097152	0
33554432	12288
2064	264192
0	4096
1073742016	128
64	256
0	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
104857616	2048
8388624	40
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
2048	0
131072	16384
1050648	128
135397384	69640
2214600704	24
2214600704	24
2214600704	24
2214600704	24
2214600704	24
269484032	0
2214600704	24
570425344	64
2101248	128
2214600704	24
2147549192	0
33816592	768
131072	20480
67239936	264200
524288	0
33554432	0
8388800	0
33554432	4096
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
0	2048
2214592512	64
536870976	16384
0	2048
541065216	32768
0	4096
1073741824	0
2228224	0
2129920	0
16	0
2105344	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
3145728	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
134217856	0
0	0
32768	0
4718592	320
4096	0
4096	0
4096	0
0	36864
4096	0
1048576	0
4096	0
4096	0
4096	0
32	0
4096	0
4096	0
4194312	0
4096	0
4096	0
0	8
8208	128
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
0	64
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
4096	0
0	0
4096	0
16777216	268435456
4096	0
4096	0
4096	0
4096	0
4096	0
64	4096
4096	0
4096	0
4096	0
128	0
4096	0
16777352	512
4096	0
4194304	0
8208	16384
0	0
0	0
4096	0
4224	0
8388672	0
8388672	0
0	64
8388672	0
8388672	0
8388672	0
8388672	0
-1	-1
262144	131200
2129920	268435488
32	0
0	2048
16809984	262144
32768	262208
0	544
32776	0
536879104	0
131080	512
67633160	0
67633160	0
67633160	0
67633160	0
67633160	0
67633160	0
67633160	0
67633160	0
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
16	0
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
201326594	256
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
268435456	224
