--------------------------------------
Executions completed	Unique Outputs
               58450	            62
               58500	            62
               58550	            62
               58600	            62
               58650	            62
               58700	            62
               58750	            62
               58800	            62
               58850	            62
               58900	            62
               58950	            62
               59000	            62
               59050	            62
               59100	            62
               59150	            62
               59200	            62
               59250	            62
               59300	            62
               59350	            62
               59400	            62
               59450	            62
               59500	            62
               59550	            62
               59600	            62
               59650	            62
               59700	            62
               59750	            62
               59800	            62
               59850	            62
               59900	            62
               59950	            62
               60000	            62
               60050	            62
               60100	            62
               60150	            62
               60200	            62
               60250	            62
               60300	            62
               60350	            62
               60400	            62
               60450	            62
               60500	            62
               60550	            62
               60600	            62
               60650	            62
               60700	            62
               60750	            62
               60800	            62
               60850	            62
               60900	            62
               60950	            62
               61000	            62
               61050	            62
               61100	            62
               61150	            62
               61200	            62
               61250	            62
               61300	            62
               61350	            62
               61400	            62
               61450	            62
               61500	            62
               61550	            62
               61600	            62
               61650	            62
               61700	            62
               61750	            62
               61800	            62
               61850	            62
               61900	            62
               61950	            62
               62000	            62
               62050	            62
               62100	            62
               62150	            62
               62200	            62
               62250	            62
               62300	            62
               62350	            62
               62400	            62
