--------------------------------------
Executions completed	Unique Outputs
               22650	            61
               22700	            61
               22750	            61
               22800	            61
               22850	            61
               22900	            61
               22950	            61
               23000	            61
               23050	            61
               23100	            61
               23150	            61
               23200	            61
               23250	            61
               23300	            61
               23350	            61
               23400	            61
               23450	            61
               23500	            61
               23550	            61
               23600	            61
               23650	            61
               23700	            61
               23750	            61
               23800	            61
               23850	            61
               23900	            61
               23950	            61
               24000	            61
               24050	            61
               24100	            61
               24150	            61
               24200	            61
               24250	            61
               24300	            61
               24350	            61
               24400	            61
               24450	            61
               24500	            61
               24550	            61
               24600	            61
               24650	            61
               24700	            61
               24750	            61
               24800	            61
               24850	            61
               24900	            61
               24950	            61
               25000	            61
               25050	            61
               25100	            61
               25150	            61
               25200	            61
               25250	            61
               25300	            61
               25350	            61
               25400	            61
               25450	            61
               25500	            61
               25550	            61
               25600	            61
               25650	            61
               25700	            61
               25750	            61
               25800	            61
               25850	            61
               25900	            61
               25950	            61
               26000	            61
               26050	            61
               26100	            61
               26150	            61
               26200	            61
               26250	            61
               26300	            61
               26350	            61
               26400	            61
               26450	            61
               26500	            61
               26550	            61
               26600	            61
               26650	            61
               26700	            61
               26750	            61
               26800	            61
               26850	            61
               26900	            61
               26950	            61
               27000	            61
               27050	            61
               27100	            61
               27150	            61
               27200	            61
               27250	            61
               27300	            61
               27350	            61
               27400	            61
               27450	            61
               27500	            61
               27550	            61
               27600	            61
               27650	            61
               27700	            61
               27750	            61
               27800	            61
               27850	            61
               27900	            61
               27950	            61
               28000	            61
               28050	            61
               28100	            61
               28150	            61
               28200	            61
               28250	            61
               28300	            61
               28350	            61
               28400	            61
               28450	            61
               28500	            61
               28550	            61
               28600	            61
               28650	            61
               28700	            61
               28750	            61
               28800	            61
               28850	            61
               28900	            61
               28950	            61
               29000	            61
               29050	            61
               29100	            61
               29150	            61
               29200	            61
               29250	            61
               29300	            61
               29350	            61
               29400	            61
               29450	            61
               29500	            61
               29550	            61
               29600	            61
               29650	            61
               29700	            61
               29750	            61
               29800	            61
               29850	            61
               29900	            61
               29950	            61
               30000	            61
               30050	            61
               30100	            61
               30150	            61
               30200	            61
               30250	            61
               30300	            61
               30350	            61
               30400	            61
               30450	            61
               30500	            61
               30550	            61
               30600	            61
               30650	            61
               30700	            61
               30750	            61
               30800	            61
               30850	            61
               30900	            61
               30950	            61
               31000	            61
               31050	            61
               31100	            61
               31150	            61
               31200	            61
               31250	            61
               31300	            61
               31350	            61
               31400	            61
               31450	            61
               31500	            61
               31550	            61
               31600	            61
               31650	            61
               31700	            61
               31750	            61
               31800	            61
               31850	            61
               31900	            61
               31950	            61
               32000	            61
               32050	            61
               32100	            61
               32150	            61
               32200	            61
               32250	            61
               32300	            61
               32350	            61
               32400	            61
               32450	            61
               32500	            61
               32550	            61
               32600	            61
               32650	            61
               32700	            61
               32750	            61
               32800	            61
               32850	            61
               32900	            61
               32950	            61
               33000	            61
               33050	            61
               33100	            61
               33150	            61
               33200	            61
               33250	            61
               33300	            61
               33350	            61
               33400	            61
               33450	            61
               33500	            61
               33550	            61
               33600	            61
               33650	            61
               33700	            61
               33750	            61
               33800	            61
               33850	            61
               33900	            61
               33950	            61
               34000	            61
               34050	            61
               34100	            61
               34150	            61
               34200	            61
               34250	            61
               34300	            61
               34350	            61
               34400	            61
               34450	            61
               34500	            62
               34550	            62
               34600	            62
               34650	            62
               34700	            62
               34750	            62
               34800	            62
               34850	            62
               34900	            62
               34950	            62
               35000	            62
               35050	            62
               35100	            62
               35150	            62
               35200	            62
               35250	            62
               35300	            62
               35350	            62
               35400	            62
               35450	            62
               35500	            62
               35550	            62
               35600	            62
               35650	            62
               35700	            62
               35750	            62
               35800	            62
               35850	            62
               35900	            62
               35950	            62
               36000	            62
               36050	            62
               36100	            62
               36150	            62
               36200	            62
               36250	            62
               36300	            62
               36350	            62
               36400	            62
               36450	            62
               36500	            62
               36550	            62
               36600	            62
               36650	            62
               36700	            62
               36750	            62
               36800	            62
               36850	            62
               36900	            62
               36950	            62
               37000	            62
               37050	            63
               37100	            63
               37150	            63
               37200	            63
               37250	            63
               37300	            63
               37350	            63
               37400	            63
               37450	            63
               37500	            63
               37550	            63
               37600	            63
               37650	            63
               37700	            63
               37750	            63
               37800	            63
               37850	            63
               37900	            63
               37950	            63
               38000	            63
               38050	            63
               38100	            63
               38150	            63
               38200	            63
               38250	            63
               38300	            63
               38350	            63
               38400	            63
               38450	            63
               38500	            63
               38550	            63
               38600	            63
               38650	            63
               38700	            63
               38750	            63
