155	169	46	41	54	19	48	204	60	104	4	82	87	161	159	207	7848	152	17	169
113	169	200	20	37	102	97	204	6	236	15	92	87	7	13	207	7848	136	11	147
155	169	152	199	54	93	20	34	60	104	168	200	223	161	112	207	7848	146	15	161
229	215	164	41	54	210	97	25	6	132	85	186	223	122	112	225	7848	130	13	143
155	122	21	41	34	93	48	22	126	236	15	82	234	134	149	54	7848	156	11	167
155	215	200	172	37	97	97	204	115	208	85	186	234	161	149	207	7848	143	9	152
229	100	21	199	54	210	55	204	60	236	168	186	234	161	159	54	7848	154	11	165
225	100	152	199	34	97	20	204	6	104	85	200	199	161	13	151	7848	137	13	150
113	100	164	41	116	97	97	114	6	10	66	200	199	134	159	242	7848	123	11	134
225	169	152	199	142	93	20	114	115	236	4	200	167	122	159	54	7848	161	11	172
229	169	46	199	116	210	218	34	221	236	66	200	87	161	13	54	7848	139	21	160
225	100	164	20	116	97	218	25	60	208	4	186	234	7	149	151	7848	126	17	143
225	12	200	41	116	93	20	204	221	104	66	92	167	134	159	225	7848	151	19	170
113	12	164	37	116	93	55	25	126	132	4	200	234	249	112	242	7848	150	11	161
229	12	164	37	34	93	55	22	6	132	168	200	223	161	112	207	7848	143	11	154
113	215	21	172	142	210	20	25	6	132	168	186	234	161	159	151	7848	144	15	159
229	12	152	199	37	19	218	34	115	208	66	82	223	161	159	54	7848	140	15	155
229	122	21	172	34	93	55	114	126	236	66	82	234	249	112	242	7848	154	15	169
113	122	152	172	142	93	55	25	6	236	168	92	87	7	6	207	7848	138	13	151
229	100	152	172	116	210	48	204	221	236	66	186	167	122	112	225	7848	162	15	177
225	215	164	172	37	102	20	25	6	10	66	161	167	134	6	54	7848	153	15	168
155	122	152	172	116	93	48	22	221	208	15	92	199	7	112	207	7848	147	11	158
225	100	200	37	54	93	20	22	6	236	15	82	167	122	112	207	7848	141	11	152
113	122	164	172	116	19	20	25	126	236	85	186	167	249	6	151	7848	140	13	153
155	215	200	20	142	19	20	22	6	10	85	82	199	122	159	207	7848	143	17	160
113	215	46	172	116	19	97	114	221	208	168	161	199	249	149	207	7848	158	17	175
229	12	46	41	116	93	55	34	115	208	4	200	234	134	112	225	7848	122	11	133
58	122	46	20	116	93	218	22	126	132	15	200	223	122	159	225	7848	161	11	172
229	169	152	37	54	19	55	114	126	104	66	82	234	7	149	242	7848	148	17	165
229	215	46	172	54	19	20	22	126	208	168	92	234	161	149	54	7848	128	9	137
155	215	200	199	34	93	97	25	6	10	4	92	223	122	112	225	7848	141	17	158
155	100	21	199	54	102	97	204	6	208	66	161	199	7	149	207	7848	140	13	153
229	122	164	20	142	93	97	34	115	208	15	82	87	134	13	54	7848	143	23	166
229	100	21	41	37	97	20	114	60	104	66	186	199	249	6	151	7848	141	21	162
58	12	21	199	34	93	55	25	221	132	85	92	199	134	159	225	7848	133	17	150
229	169	46	20	54	97	97	25	115	236	66	82	167	161	149	151	7848	137	17	154
113	100	21	41	37	97	218	204	60	104	168	92	234	249	159	225	7848	179	13	192
58	169	46	41	116	102	218	204	221	10	4	161	234	122	13	242	7848	155	9	164
225	122	21	20	142	102	48	204	6	132	66	161	199	7	6	225	7848	154	17	171
229	215	21	37	116	93	218	204	126	208	168	161	167	249	6	207	7848	145	17	162
229	122	46	20	116	19	20	22	126	132	66	200	234	161	6	242	7848	132	13	145
113	12	21	20	34	19	20	22	115	208	15	161	199	161	112	225	7848	125	11	136
113	100	152	172	116	93	55	22	60	104	66	92	234	249	149	242	7848	141	19	160
113	100	21	199	116	93	97	34	115	132	168	161	87	122	112	242	7848	130	15	145
155	122	200	199	54	210	97	22	60	10	4	92	87	122	13	151	7848	142	13	155
155	122	200	172	116	93	20	34	6	104	168	82	223	7	13	242	7848	146	17	163
225	122	164	37	116	102	55	114	115	208	15	92	167	161	6	207	7848	134	13	147
225	215	46	172	54	210	218	34	115	236	66	82	167	134	149	207	7848	162	11	173
58	100	152	41	37	102	55	204	221	132	15	186	223	134	13	207	7848	145	11	156
155	169	21	41	37	102	218	25	6	208	4	82	87	122	149	242	7848	156	15	171
58	169	200	37	54	210	48	34	221	236	4	200	167	161	6	242	7848	147	17	164
155	12	200	172	54	19	97	114	115	10	168	82	167	7	6	207	7848	156	17	173
229	12	152	37	34	93	55	25	6	132	4	82	199	161	149	225	7848	157	13	170
58	122	46	20	37	93	218	25	221	132	4	92	87	7	112	54	7848	138	15	153
58	215	152	37	54	102	20	34	6	104	4	186	199	122	112	54	7848	129	13	142
155	169	21	199	54	19	48	114	126	10	15	161	199	134	13	151	7848	150	11	161
155	169	21	20	34	210	218	34	221	236	4	82	87	249	6	207	7848	136	25	161
229	215	21	172	116	19	20	204	126	236	66	92	199	249	13	207	7848	143	15	158
113	215	152	199	116	93	97	22	6	132	4	186	87	122	13	225	7848	140	11	151
229	100	21	20	116	210	55	34	60	132	4	161	234	122	159	242	7848	148	9	157
155	169	21	172	54	210	55	114	6	132	168	82	199	249	149	225	7848	135	15	150
225	100	152	172	54	93	218	204	221	236	4	92	234	161	112	207	7848	153	17	170
113	12	164	20	37	19	97	34	221	132	15	186	87	122	149	225	7848	130	15	145
58	122	152	199	142	93	20	34	6	208	66	161	87	161	149	54	7848	135	15	150
155	100	152	199	142	19	48	114	115	132	4	200	234	161	112	242	7848	150	15	165
113	122	46	37	34	210	48	204	115	132	66	82	87	249	6	151	7848	133	13	146
155	215	164	20	37	102	55	22	115	10	4	161	167	134	159	54	7848	137	17	154
229	215	21	20	116	210	218	204	126	132	66	92	223	161	159	242	7848	133	11	144
58	169	200	41	142	19	97	22	60	132	85	161	223	161	112	207	7848	141	9	150
155	169	164	199	34	19	20	114	221	236	85	82	199	161	159	151	7848	135	13	148
