184	113	135	176	154	54	63	41	141	183	4294443006	2147418143
97	113	250	30	154	227	63	5	172	164	4294443006	2147418143
184	80	135	176	92	31	54	41	103	45	4294443006	2147418143
238	138	250	176	219	0	63	5	172	183	4294443006	2147418143
54	80	135	30	92	0	8	41	172	150	4294443006	2147418143
54	168	220	30	219	0	54	3	141	252	4294443006	2147418143
97	168	135	30	92	203	54	141	103	45	4294443006	2147418143
145	168	135	104	92	0	99	3	141	252	4294443006	2147418143
238	80	220	37	125	203	122	141	126	164	4294443006	2147418143
145	138	148	37	219	203	54	5	172	45	4294443006	2147418143
145	168	217	168	25	54	54	41	172	252	4294443006	2147418143
109	168	148	168	25	31	54	247	45	183	4294443006	2147418143
145	168	252	53	152	31	8	141	126	52	4294443006	2147418143
118	113	142	30	25	227	54	41	126	252	4294443006	2147418143
238	168	252	30	235	227	34	247	135	252	4294443006	2147418143
238	208	142	104	60	54	122	5	126	183	4294443006	2147418143
109	68	252	201	152	132	34	19	172	52	4294443006	2147418143
238	208	148	104	25	31	54	247	126	52	4294443006	2147418143
184	113	148	104	152	227	54	41	126	252	4294443006	2147418143
109	113	217	53	152	255	34	19	135	52	4294443006	2147418143
238	113	220	53	152	54	54	5	126	252	4294443006	2147418143
145	168	142	30	25	54	34	141	172	164	4294443006	2147418143
238	168	220	104	60	132	54	5	126	52	4294443006	2147418143
238	168	148	104	235	132	34	41	45	52	4294443006	2147418143
145	168	217	53	25	132	122	247	135	252	4294443006	2147418143
238	168	217	104	154	227	8	247	135	130	4294443006	2147418143
184	113	220	104	235	31	8	5	126	164	4294443006	2147418143
184	68	220	104	25	132	54	41	126	52	4294443006	2147418143
238	168	220	201	25	132	51	141	126	164	4294443006	2147418143
184	208	217	201	152	132	34	5	135	164	4294443006	2147418143
145	68	142	104	154	255	122	19	135	130	4294443006	2147418143
118	208	217	201	25	255	34	141	172	164	4294443006	2147418143
184	68	217	30	154	227	51	141	45	52	4294443006	2147418143
118	113	252	104	60	132	8	5	126	183	4294443006	2147418143
238	138	148	201	152	31	122	5	126	164	4294443006	2147418143
238	68	142	30	235	227	122	141	172	130	4294443006	2147418143
238	208	148	30	25	227	122	19	45	252	4294443006	2147418143
118	168	142	168	60	132	8	141	45	130	4294443006	2147418143
184	168	148	168	60	132	34	141	45	52	4294443006	2147418143
184	138	148	30	235	31	51	5	45	52	4294443006	2147418143
184	138	142	53	235	227	51	19	135	252	4294443006	2147418143
238	168	142	104	154	255	34	19	172	52	4294443006	2147418143
109	168	217	168	235	255	54	5	126	130	4294443006	2147418143
118	138	148	53	25	255	34	19	126	52	4294443006	2147418143
118	113	217	30	60	54	54	41	126	183	4294443006	2147418143
184	208	220	104	25	132	51	19	126	52	4294443006	2147418143
109	208	252	201	154	255	8	19	135	52	4294443006	2147418143
238	208	148	53	235	227	34	5	135	183	4294443006	2147418143
145	113	217	30	152	31	8	141	135	52	4294443006	2147418143
109	208	217	53	152	255	122	247	126	52	4294443006	2147418143
118	168	217	30	154	31	51	247	126	130	4294443006	2147418143
109	138	252	30	25	227	8	5	135	164	4294443006	2147418143
118	68	252	30	154	227	54	5	172	130	4294443006	2147418143
145	113	252	168	154	132	34	5	126	252	4294443006	2147418143
109	168	252	104	25	31	54	141	45	183	4294443006	2147418143
145	138	220	30	152	132	34	19	126	130	4294443006	2147418143
184	68	148	201	60	54	122	41	172	130	4294443006	2147418143
184	168	142	104	235	31	122	141	172	252	4294443006	2147418143
184	138	142	104	152	255	34	141	45	183	4294443006	2147418143
145	138	142	53	60	227	51	5	172	183	4294443006	2147418143
109	113	148	104	235	31	51	5	172	164	4294443006	2147418143
238	138	252	201	25	227	122	41	126	52	4294443006	2147418143
238	113	217	30	235	255	51	19	126	130	4294443006	2147418143
184	113	217	201	152	132	122	19	172	164	4294443006	2147418143
145	208	217	168	152	54	122	41	126	52	4294443006	2147418143
109	168	252	30	154	255	51	5	172	164	4294443006	2147418143
109	138	220	201	235	54	54	19	45	252	4294443006	2147418143
109	138	217	53	152	255	34	5	45	164	4294443006	2147418143
118	138	220	53	60	54	8	41	135	183	4294443006	2147418143
145	168	142	168	152	31	34	141	45	52	4294443006	2147418143
184	113	148	168	60	54	122	41	126	164	4294443006	2147418143
184	68	217	168	235	54	51	41	126	52	4294443006	2147418143
118	208	217	201	152	132	54	141	126	252	4294443006	2147418143
118	138	220	201	154	132	34	41	45	252	4294443006	2147418143
109	208	148	104	154	31	8	41	126	164	4294443006	2147418143
145	208	252	201	235	227	34	19	126	183	4294443006	2147418143
118	68	142	104	235	132	51	19	135	164	4294443006	2147418143
238	68	220	104	25	227	54	41	135	52	4294443006	2147418143
109	138	220	201	154	227	51	141	126	183	4294443006	2147418143
145	113	142	168	154	227	8	5	45	164	4294443006	2147418143
118	113	252	104	152	132	8	247	135	183	4294443006	2147418143
145	68	220	201	25	31	34	247	45	130	4294443006	2147418143
238	68	217	53	152	255	122	5	126	183	4294443006	2147418143
145	168	252	168	60	255	54	41	126	164	4294443006	2147418143
118	113	220	53	25	31	8	41	126	164	4294443006	2147418143
118	68	220	53	235	54	51	247	45	130	4294443006	2147418143
184	138	148	201	60	54	122	247	135	130	4294443006	2147418143
118	113	252	53	154	54	122	41	172	252	4294443006	2147418143
145	168	252	201	60	227	122	19	172	183	4294443006	2147418143
145	113	217	201	235	255	54	141	135	252	4294443006	2147418143
145	208	148	30	25	31	54	19	126	183	4294443006	2147418143
184	113	217	30	154	54	122	141	126	164	4294443006	2147418143
109	208	217	104	25	132	51	41	172	252	4294443006	2147418143
145	208	217	201	154	54	8	247	126	252	4294443006	2147418143
238	168	220	104	152	132	34	19	172	52	4294443006	2147418143
145	168	252	53	154	31	54	41	135	183	4294443006	2147418143
109	168	220	30	152	54	8	19	172	164	4294443006	2147418143
109	113	148	104	235	54	34	5	135	252	4294443006	2147418143
118	208	252	53	154	31	34	5	126	252	4294443006	2147418143
118	168	217	168	154	255	34	247	126	183	4294443006	2147418143
118	113	142	104	25	227	54	41	135	130	4294443006	2147418143
184	113	148	201	154	255	8	247	45	252	4294443006	2147418143
118	113	217	168	60	255	8	247	135	183	4294443006	2147418143
118	208	148	201	60	54	8	5	126	164	4294443006	2147418143
238	168	148	168	25	132	51	5	172	252	4294443006	2147418143
145	113	148	104	152	227	122	5	126	164	4294443006	2147418143
184	168	217	201	235	54	8	247	135	52	4294443006	2147418143
118	68	252	104	154	255	34	247	135	164	4294443006	2147418143
238	68	220	201	25	54	54	141	45	52	4294443006	2147418143
118	113	217	168	60	227	34	41	172	52	4294443006	2147418143
109	100	148	168	25	132	51	7	126	189	4294443006	2147418143
118	194	148	201	10	132	1	7	126	130	4294443006	2147418143
154	100	148	62	10	63	34	247	160	62	4294443006	2147418143
154	113	216	168	126	190	54	19	160	130	4294443006	2147418143
184	100	142	201	236	63	51	200	199	189	4294443006	2147418143
154	208	142	53	10	255	51	19	126	189	4294443006	2147418143
184	208	216	53	236	63	51	7	126	166	4294443006	2147418143
118	113	217	104	152	227	122	247	160	166	4294443006	2147418143
118	168	217	168	25	132	54	41	126	166	4294443006	2147418143
109	100	142	168	10	63	51	41	126	252	4294443006	2147418143
154	168	148	201	10	132	54	200	199	62	4294443006	2147418143
109	113	142	62	10	190	51	19	126	166	4294443006	2147418143
118	194	217	201	152	63	34	200	55	166	4294443006	2147418143
109	100	217	104	152	190	1	41	126	130	4294443006	2147418143
109	168	142	168	152	227	51	247	199	166	4294443006	2147418143
118	194	217	201	152	190	1	247	160	252	4294443006	2147418143
207	113	216	62	10	227	54	247	199	130	4294443006	2147418143
184	194	142	201	126	190	122	19	126	166	4294443006	2147418143
184	168	148	53	126	190	122	41	160	62	4294443006	2147418143
154	168	216	104	236	63	122	7	126	62	4294443006	2147418143
154	208	217	53	10	255	1	41	199	62	4294443006	2147418143
118	100	217	168	10	255	54	247	126	189	4294443006	2147418143
109	194	148	168	236	227	54	7	199	166	4294443006	2147418143
184	208	216	62	126	63	51	200	160	166	4294443006	2147418143
207	194	249	104	25	227	34	247	126	62	4294443006	2147418143
118	168	148	62	25	190	1	19	55	130	4294443006	2147418143
184	208	216	104	10	132	34	19	126	130	4294443006	2147418143
184	168	217	201	10	132	34	247	199	189	4294443006	2147418143
154	100	217	201	10	227	51	7	199	130	4294443006	2147418143
207	100	217	168	152	227	34	200	160	252	4294443006	2147418143
154	208	217	53	10	132	1	200	160	166	4294443006	2147418143
109	100	216	53	236	190	34	7	126	166	4294443006	2147418143
154	194	142	62	126	227	51	7	126	130	4294443006	2147418143
184	208	249	168	236	255	1	7	126	62	4294443006	2147418143
207	113	216	104	10	227	51	41	199	130	4294443006	2147418143
118	168	217	201	126	63	1	19	199	130	4294443006	2147418143
184	194	148	201	152	190	122	200	126	130	4294443006	2147418143
118	194	142	201	10	63	1	41	199	130	4294443006	2147418143
109	194	249	53	10	227	122	41	199	62	4294443006	2147418143
118	100	148	201	25	132	34	19	199	166	4294443006	2147418143
118	100	148	104	126	63	1	200	126	189	4294443006	2147418143
154	168	148	104	152	255	54	19	160	189	4294443006	2147418143
118	208	249	53	10	227	122	200	126	166	4294443006	2147418143
184	208	142	62	25	132	122	200	126	130	4294443006	2147418143
207	168	216	53	126	132	54	247	126	166	4294443006	2147418143
118	168	148	104	236	255	122	7	160	189	4294443006	2147418143
207	194	217	168	10	227	51	19	199	166	4294443006	2147418143
184	100	216	201	10	255	51	7	126	189	4294443006	2147418143
184	194	142	104	10	190	122	19	55	252	4294443006	2147418143
109	113	216	62	236	255	54	200	55	166	4294443006	2147418143
118	168	249	168	25	63	1	19	126	252	4294443006	2147418143
154	208	249	62	126	190	54	19	126	130	4294443006	2147418143
118	100	216	104	25	227	122	41	199	189	4294443006	2147418143
118	168	148	168	126	190	54	247	199	62	4294443006	2147418143
184	208	142	168	152	255	54	7	55	62	4294443006	2147418143
207	100	148	104	126	255	51	247	126	166	4294443006	2147418143
184	113	216	62	236	132	51	247	126	166	4294443006	2147418143
184	113	217	62	152	132	54	200	55	166	4294443006	2147418143
207	194	217	104	10	255	122	41	55	189	4294443006	2147418143
184	168	148	104	25	132	51	7	55	130	4294443006	2147418143
118	100	217	168	152	132	34	200	160	130	4294443006	2147418143
207	194	142	62	25	132	122	200	126	252	4294443006	2147418143
154	194	216	104	10	255	122	200	55	252	4294443006	2147418143
118	208	142	104	152	63	122	7	126	189	4294443006	2147418143
109	100	148	53	25	227	51	247	126	166	4294443006	2147418143
154	194	249	62	10	227	51	247	199	189	4294443006	2147418143
207	194	249	201	152	132	34	247	160	252	4294443006	2147418143
184	113	148	168	126	255	1	200	126	252	4294443006	2147418143
154	100	249	201	25	190	34	247	160	189	4294443006	2147418143
118	194	148	53	152	132	122	7	160	130	4294443006	2147418143
109	208	216	53	152	63	51	41	55	130	4294443006	2147418143
109	100	142	104	152	190	122	7	126	252	4294443006	2147418143
184	113	217	62	126	190	1	19	160	130	4294443006	2147418143
184	194	142	201	126	190	34	19	160	252	4294443006	2147418143
109	100	216	201	10	227	122	19	126	189	4294443006	2147418143
118	168	217	168	236	132	51	247	160	130	4294443006	2147418143
184	168	249	62	126	132	1	41	199	130	4294443006	2147418143
154	208	217	201	236	132	51	41	199	130	4294443006	2147418143
207	168	148	201	152	255	34	41	160	252	4294443006	2147418143
154	194	217	104	10	132	51	200	55	166	4294443006	2147418143
154	194	148	53	236	255	122	7	126	62	4294443006	2147418143
184	168	249	53	236	190	1	200	126	130	4294443006	2147418143
109	100	249	104	126	255	122	200	126	166	4294443006	2147418143
207	100	216	201	236	63	122	19	199	62	4294443006	2147418143
154	168	148	168	10	190	1	7	199	62	4294443006	2147418143
118	113	148	168	126	63	122	247	160	166	4294443006	2147418143
184	100	217	104	25	227	51	200	160	130	4294443006	2147418143
118	100	142	53	10	63	122	41	199	166	4294443006	2147418143
109	113	148	201	126	63	1	7	199	130	4294443006	2147418143
109	113	148	53	236	132	1	247	160	166	4294443006	2147418143
118	100	249	53	236	63	122	7	160	189	4294443006	2147418143
118	194	142	62	152	227	34	247	126	189	4294443006	2147418143
207	100	216	104	152	255	122	41	126	189	4294443006	2147418143
154	194	142	104	126	132	51	19	55	166	4294443006	2147418143
154	194	142	62	25	255	54	200	55	189	4294443006	2147418143
184	194	217	104	152	190	34	41	126	166	4294443006	2147418143
109	194	148	62	10	190	34	41	126	252	4294443006	2147418143
207	168	217	53	236	63	51	200	199	166	4294443006	2147418143
109	168	217	104	25	190	34	7	126	166	4294443006	2147418143
118	168	216	53	126	227	1	247	126	62	4294443006	2147418143
207	113	159	153	18	227	122	169	119	251	4294443006	2147418143
109	72	159	53	236	132	5	19	119	118	4294443006	2147418143
24	194	186	53	14	227	56	247	195	251	4294443006	2147418143
207	97	136	153	236	255	14	200	126	251	4294443006	2147418143
109	194	186	153	14	150	34	19	163	118	4294443006	2147418143
118	208	217	62	236	255	122	169	163	238	4294443006	2147418143
24	97	216	62	152	255	122	7	163	118	4294443006	2147418143
207	194	136	153	18	63	56	247	119	251	4294443006	2147418143
24	72	159	168	18	255	56	200	126	130	4294443006	2147418143
109	113	136	53	18	227	14	247	126	238	4294443006	2147418143
109	194	136	104	152	132	5	247	126	130	4294443006	2147418143
210	194	217	153	18	150	34	7	163	130	4294443006	2147418143
24	208	136	153	14	255	34	247	119	251	4294443006	2147418143
118	72	136	153	236	255	122	247	126	238	4294443006	2147418143
24	208	216	168	152	63	14	169	163	251	4294443006	2147418143
109	208	217	153	18	63	5	247	126	130	4294443006	2147418143
210	113	217	153	246	150	56	247	15	166	4294443006	2147418143
118	72	216	168	152	132	5	19	163	238	4294443006	2147418143
210	97	217	153	246	132	34	200	15	238	4294443006	2147418143
109	113	186	53	236	63	56	7	195	130	4294443006	2147418143
118	97	217	104	18	63	5	19	119	238	4294443006	2147418143
210	194	186	168	14	150	122	247	126	238	4294443006	2147418143
109	72	217	104	18	150	122	247	15	238	4294443006	2147418143
118	113	159	168	246	150	56	247	126	118	4294443006	2147418143
109	208	217	62	18	255	14	7	163	130	4294443006	2147418143
210	113	217	153	14	150	34	200	163	118	4294443006	2147418143
207	72	217	153	18	150	34	247	15	130	4294443006	2147418143
109	113	216	104	14	63	14	7	119	118	4294443006	2147418143
24	72	159	153	14	132	14	19	119	118	4294443006	2147418143
24	72	217	168	14	132	34	19	119	238	4294443006	2147418143
207	72	159	168	246	227	34	19	195	130	4294443006	2147418143
109	113	216	62	14	227	14	7	126	130	4294443006	2147418143
109	97	136	153	246	255	56	169	15	251	4294443006	2147418143
118	97	136	104	236	63	56	169	119	166	4294443006	2147418143
207	113	217	62	236	255	14	169	163	166	4294443006	2147418143
210	113	217	53	152	132	122	247	15	251	4294443006	2147418143
210	194	217	104	14	132	56	169	163	130	4294443006	2147418143
24	194	186	104	152	63	122	200	126	166	4294443006	2147418143
210	208	217	168	18	63	122	247	195	130	4294443006	2147418143
24	72	217	168	152	255	5	19	195	251	4294443006	2147418143
109	72	216	153	236	132	5	19	119	130	4294443006	2147418143
109	208	186	104	152	63	5	200	126	251	4294443006	2147418143
24	97	159	168	246	150	5	200	126	238	4294443006	2147418143
109	208	159	62	236	132	56	19	126	238	4294443006	2147418143
24	97	217	168	152	150	14	7	15	118	4294443006	2147418143
207	72	216	104	152	227	5	169	15	130	4294443006	2147418143
24	208	216	62	236	255	5	247	15	130	4294443006	2147418143
210	194	216	53	14	150	14	19	195	118	4294443006	2147418143
207	194	159	153	14	132	34	169	163	118	4294443006	2147418143
24	97	217	53	14	255	5	200	119	130	4294443006	2147418143
24	113	159	62	14	150	5	19	195	166	4294443006	2147418143
118	113	159	153	152	227	5	7	126	130	4294443006	2147418143
118	194	159	168	152	132	34	247	126	238	4294443006	2147418143
109	97	159	104	236	132	122	7	126	251	4294443006	2147418143
118	97	159	168	18	63	122	7	119	118	4294443006	2147418143
118	208	216	168	236	63	14	19	163	251	4294443006	2147418143
109	208	216	104	14	227	56	7	119	238	4294443006	2147418143
207	113	216	104	14	255	122	169	163	251	4294443006	2147418143
210	194	217	153	246	132	56	169	126	238	4294443006	2147418143
118	208	186	168	18	150	14	169	163	166	4294443006	2147418143
118	72	216	62	152	255	122	19	119	251	4294443006	2147418143
210	208	217	53	18	132	34	19	195	251	4294443006	2147418143
210	194	136	153	152	255	5	169	126	118	4294443006	2147418143
109	194	216	62	152	132	34	7	15	238	4294443006	2147418143
109	113	186	153	246	150	14	169	195	251	4294443006	2147418143
118	72	216	104	152	227	34	7	163	166	4294443006	2147418143
24	97	186	104	236	63	34	169	119	238	4294443006	2147418143
24	208	136	153	246	227	56	19	163	130	4294443006	2147418143
210	97	217	153	152	227	14	7	119	251	4294443006	2147418143
109	194	136	104	18	227	122	200	163	166	4294443006	2147418143
210	113	186	104	152	255	14	169	126	166	4294443006	2147418143
118	113	186	62	236	63	34	247	163	238	4294443006	2147418143
118	194	186	53	236	132	56	7	126	118	4294443006	2147418143
24	113	159	62	246	255	122	19	195	166	4294443006	2147418143
207	72	159	153	246	227	34	247	119	166	4294443006	2147418143
210	194	186	104	236	150	5	19	119	130	4294443006	2147418143
24	97	186	168	14	63	122	7	195	238	4294443006	2147418143
24	97	136	168	236	132	56	7	15	238	4294443006	2147418143
210	97	216	53	14	227	122	169	195	130	4294443006	2147418143
207	72	159	153	246	132	34	169	163	238	4294443006	2147418143
109	97	217	53	246	255	122	247	195	130	4294443006	2147418143
109	208	136	153	14	132	56	247	15	251	4294443006	2147418143
207	208	136	53	246	132	5	247	126	166	4294443006	2147418143
118	113	216	168	246	63	34	169	15	130	4294443006	2147418143
210	72	217	104	152	227	56	19	195	166	4294443006	2147418143
207	194	136	153	18	132	122	247	195	166	4294443006	2147418143
210	113	136	53	18	255	5	19	163	238	4294443006	2147418143
109	208	186	168	246	132	5	7	15	130	4294443006	2147418143
24	113	217	168	236	63	5	169	15	251	4294443006	2147418143
109	113	216	53	18	227	56	7	163	130	4294443006	2147418143
24	113	186	153	246	255	5	247	126	118	4294443006	2147418143
207	194	136	53	152	63	34	7	15	118	4294443006	2147418143
210	72	216	53	18	227	122	247	163	118	4294443006	2147418143
210	113	217	62	246	132	56	7	119	118	4294443006	2147418143
210	113	217	104	236	150	14	7	195	238	4294443006	2147418143
24	72	186	153	18	63	122	19	119	251	4294443006	2147418143
24	208	186	153	14	255	34	169	15	238	4294443006	2147418143
118	113	136	168	18	63	122	200	15	251	4294443006	2147418143
207	72	159	53	152	150	34	169	15	118	4294443006	2147418143
109	208	159	153	152	63	14	169	15	130	4294443006	2147418143
207	121	216	44	180	62	72	59	7	238	4294443006	2147418143
207	83	167	153	172	227	56	59	123	176	4294443006	2147418143
207	208	216	44	180	150	72	169	71	48	4294443006	2147418143
24	72	12	44	172	255	69	7	195	176	4294443006	2147418143
24	208	12	44	180	255	72	7	7	251	4294443006	2147418143
207	208	216	104	236	150	66	7	161	176	4294443006	2147418143
97	208	171	168	236	227	72	7	195	251	4294443006	2147418143
97	208	216	44	14	62	72	59	123	148	4294443006	2147418143
90	82	167	44	14	150	34	115	71	48	4294443006	2147418143
110	121	171	168	18	132	56	59	195	176	4294443006	2147418143
90	121	12	168	172	150	66	200	123	251	4294443006	2147418143
90	208	12	44	14	62	69	200	7	48	4294443006	2147418143
207	72	167	168	172	62	34	115	7	238	4294443006	2147418143
110	72	216	44	14	150	66	115	195	238	4294443006	2147418143
110	72	167	44	14	227	34	59	71	148	4294443006	2147418143
97	121	12	44	180	255	69	200	195	148	4294443006	2147418143
97	72	171	44	172	150	56	59	161	251	4294443006	2147418143
90	72	171	153	14	62	72	115	195	251	4294443006	2147418143
97	121	217	153	236	62	34	115	71	148	4294443006	2147418143
110	121	167	153	236	255	34	169	71	176	4294443006	2147418143
97	208	216	104	180	150	72	59	161	238	4294443006	2147418143
24	83	167	168	18	132	56	59	161	238	4294443006	2147418143
110	121	167	153	172	227	56	169	7	238	4294443006	2147418143
24	208	217	104	18	62	34	200	195	176	4294443006	2147418143
110	83	171	44	14	62	56	115	161	48	4294443006	2147418143
90	121	217	44	172	62	69	200	7	48	4294443006	2147418143
90	208	217	44	236	62	34	59	123	148	4294443006	2147418143
207	121	12	44	236	150	69	169	7	238	4294443006	2147418143
110	72	216	104	14	150	66	200	7	148	4294443006	2147418143
24	208	171	168	180	255	72	7	195	176	4294443006	2147418143
90	72	167	44	14	132	34	7	71	176	4294443006	2147418143
207	82	217	168	18	132	66	169	123	176	4294443006	2147418143
24	121	216	44	236	132	56	7	7	251	4294443006	2147418143
24	82	12	44	18	255	34	115	161	251	4294443006	2147418143
207	72	167	104	18	150	66	59	195	148	4294443006	2147418143
90	208	12	153	180	150	69	115	7	148	4294443006	2147418143
110	83	167	44	236	227	72	7	71	48	4294443006	2147418143
110	82	167	44	14	227	69	7	7	251	4294443006	2147418143
97	208	171	153	18	62	66	200	123	48	4294443006	2147418143
110	208	171	153	236	132	69	7	7	148	4294443006	2147418143
110	208	12	44	18	132	66	59	123	176	4294443006	2147418143
97	72	167	44	180	62	66	7	123	148	4294443006	2147418143
110	121	167	44	236	255	56	200	7	176	4294443006	2147418143
207	82	216	44	180	62	69	115	123	176	4294443006	2147418143
90	83	12	104	18	150	56	7	195	251	4294443006	2147418143
90	208	167	104	236	132	66	169	7	238	4294443006	2147418143
90	121	217	153	18	150	34	169	71	148	4294443006	2147418143
110	83	216	44	18	62	72	169	123	176	4294443006	2147418143
207	121	216	104	180	150	66	59	195	238	4294443006	2147418143
97	72	12	168	236	132	56	169	195	176	4294443006	2147418143
24	82	12	168	236	150	72	59	161	48	4294443006	2147418143
24	121	167	168	14	132	69	7	123	251	4294443006	2147418143
207	208	171	168	236	132	66	7	161	251	4294443006	2147418143
97	121	217	104	236	227	69	200	7	48	4294443006	2147418143
97	208	216	44	14	227	69	169	161	48	4294443006	2147418143
24	121	216	104	172	150	69	115	7	176	4294443006	2147418143
110	83	171	153	14	62	69	169	7	238	4294443006	2147418143
110	121	171	153	236	255	56	115	71	238	4294443006	2147418143
207	82	216	104	14	150	34	169	161	48	4294443006	2147418143
207	72	167	168	172	132	69	115	195	148	4294443006	2147418143
97	83	167	104	180	132	34	7	71	238	4294443006	2147418143
110	72	12	44	172	132	72	115	71	48	4294443006	2147418143
110	82	217	153	180	227	69	59	195	251	4294443006	2147418143
24	72	216	44	14	132	66	7	195	148	4294443006	2147418143
90	83	217	44	172	132	72	200	7	238	4294443006	2147418143
110	72	167	44	172	255	69	59	123	251	4294443006	2147418143
