125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
125	221	193	40	159	6	79	165	99	190	161	212	163	254	105	176	7848	139	11	150
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
113	119	101	114	116	121	117	105	97	115	100	102	103	104	106	107	7848	140	11	151
125	193	40	159	6	79	165	99	190	161	212	163	254	105	176	176	7848	151	11	162
125	40	159	6	79	165	99	190	161	212	163	254	105	176	176	176	7848	141	11	152
125	59	6	79	165	99	190	161	212	163	254	105	176	176	176	176	7848	146	19	165
125	79	165	99	190	161	212	163	254	105	176	176	176	176	176	176	7848	126	13	139
125	165	99	190	161	212	163	254	105	176	176	176	176	176	176	176	7848	148	15	163
125	99	190	161	212	163	254	105	176	176	176	176	176	176	176	176	7848	143	13	156
125	90	161	212	163	254	105	176	176	176	176	176	176	176	176	176	7848	150	11	161
125	61	212	163	254	105	176	176	176	176	176	176	176	176	176	176	7848	132	15	147
125	12	163	254	105	176	176	176	176	176	176	176	176	176	176	176	7848	137	11	148
125	63	254	105	176	176	176	176	176	176	176	176	176	176	176	176	7848	145	13	158
125	54	105	176	176	176	176	176	176	176	176	176	176	176	176	176	7848	132	11	143
125	5	176	176	176	176	176	176	176	176	176	176	176	176	176	176	7848	154	15	169
125	76	76	76	76	76	76	76	76	76	76	76	76	76	76	76	7848	141	15	156
125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	7848	139	21	160
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	157	7848	133	11	144
13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	13	7848	155	15	170
69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	69	7848	143	15	158
25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	7848	127	13	140
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	165	7848	143	13	156
105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	105	7848	151	13	164
135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	135	7848	148	11	159
-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	7848	131	17	148
117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	117	7848	144	17	161
21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	21	7848	138	17	155
37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	37	7848	145	17	162
61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	61	7848	157	19	176
121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	121	7848	161	19	180
127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	127	7848	162	13	175
124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	124	7848	164	15	179
-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	-96	7848	136	11	147
96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	96	7848	129	13	142
125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	125	7848	139	21	160
226	226	226	226	226	226	226	226	226	226	226	226	226	226	226	226	7848	124	15	139
40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	40	7848	160	9	169
36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	36	7848	143	19	162
34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	34	7848	158	19	177
33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	33	7848	155	13	168
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	213	7848	135	11	146
225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	225	7848	132	13	145
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	53	7848	144	13	157
145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	145	7848	159	15	174
115	115	115	115	115	115	115	115	115	115	115	115	115	115	115	115	7848	168	23	191
-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	-75	7848	131	17	148
