249	91	152	112	128	244	39	254	46	42	130	128	110	248	25	135	7848	129	17	146
249	91	152	118	128	113	222	173	84	3	118	46	202	62	73	78	7848	140	13	153
249	20	137	118	123	172	39	254	46	3	26	25	110	248	73	78	7848	157	19	176
44	105	46	118	32	177	35	44	5	251	118	25	191	101	3	124	7848	156	11	167
44	91	198	112	123	244	154	52	167	147	26	49	110	248	25	78	7848	130	15	145
44	20	152	152	32	172	222	44	205	251	26	49	179	135	73	120	7848	143	19	162
249	135	198	0	32	244	139	173	5	3	26	143	105	62	73	135	7848	151	21	172
82	135	198	118	32	177	35	101	5	3	130	128	202	135	3	78	7848	138	19	157
249	20	214	0	123	113	39	254	205	18	230	49	179	135	4	232	7848	134	13	147
219	91	214	152	123	172	154	44	205	147	70	25	191	248	25	120	7848	129	13	142
83	91	152	118	123	244	154	52	46	18	26	128	110	57	3	124	7848	123	11	134
82	105	214	118	163	48	35	254	5	147	230	143	105	57	73	78	7848	163	17	180
249	91	198	0	128	244	139	173	5	251	118	143	179	57	73	120	7848	137	13	150
82	148	137	62	32	177	139	52	205	3	26	49	105	62	16	78	7848	147	17	164
44	91	46	112	128	244	139	173	84	251	26	143	191	62	3	124	7848	128	15	143
219	135	46	112	71	113	39	44	205	251	230	143	179	101	4	124	7848	135	15	150
83	148	214	62	71	48	35	173	167	42	26	46	105	57	73	78	7848	157	17	174
82	20	152	152	163	244	222	254	167	42	230	143	191	135	4	135	7848	127	15	142
82	105	198	62	163	244	39	101	84	251	118	46	191	248	25	120	7848	150	13	163
44	91	137	62	163	113	154	254	205	18	230	143	105	248	25	120	7848	146	19	165
249	91	214	62	163	48	139	44	167	3	70	143	191	135	25	232	7848	149	13	162
44	105	198	152	71	113	139	44	46	251	118	46	191	101	4	232	7848	140	13	153
82	105	198	0	128	244	39	101	205	147	130	143	105	62	73	78	7848	148	17	165
219	135	46	112	123	113	154	173	46	147	70	25	191	135	73	232	7848	149	9	158
83	91	152	112	163	177	154	101	46	251	130	25	191	248	3	120	7848	138	11	149
249	91	137	0	128	48	39	254	46	42	230	49	110	101	16	124	7848	147	19	166
219	105	152	152	128	244	222	254	205	3	118	143	202	135	25	232	7848	149	15	164
219	91	198	62	123	177	139	44	84	42	70	143	179	135	73	232	7848	146	15	161
44	135	214	152	128	113	139	173	46	42	118	143	110	248	4	124	7848	128	19	147
82	135	137	62	163	113	39	52	46	251	230	143	105	101	16	120	7848	140	11	151
219	148	198	118	71	113	139	44	205	147	26	143	191	135	25	232	7848	140	17	157
82	105	198	62	32	113	139	101	5	18	26	25	179	248	16	78	7848	132	17	149
44	135	46	152	32	48	139	173	46	251	118	128	202	135	16	120	7848	144	17	161
219	20	46	112	128	113	222	254	205	3	70	25	179	101	3	232	7848	154	17	171
249	20	46	118	123	113	139	44	205	147	26	143	110	101	25	78	7848	155	17	172
249	105	214	152	123	177	139	173	205	251	230	46	179	57	25	120	7848	136	11	147
44	135	152	152	71	113	139	101	167	3	230	25	110	101	73	120	7848	157	15	172
44	91	152	62	32	177	35	101	5	18	118	128	105	101	16	124	7848	138	17	155
83	135	46	152	128	177	35	101	84	42	130	46	105	248	3	135	7848	156	13	169
44	135	214	118	123	172	139	44	84	42	130	25	179	101	25	232	7848	161	17	178
249	91	214	0	123	48	39	101	167	3	230	49	191	101	25	232	7848	144	11	155
44	135	152	62	32	172	35	173	167	3	26	46	191	57	3	124	7848	139	15	154
82	148	46	112	71	113	35	173	205	3	118	143	179	248	4	232	7848	148	11	159
44	148	214	152	32	172	154	52	84	251	130	25	105	135	16	135	7848	125	17	142
219	20	137	118	163	244	154	254	167	3	26	25	179	101	16	78	7848	140	15	155
83	91	137	118	123	177	35	254	84	42	230	143	191	101	16	120	7848	149	21	170
249	148	152	112	128	113	139	101	5	147	230	143	191	101	25	124	7848	156	17	173
219	20	152	118	163	172	39	254	5	147	130	46	191	135	4	124	7848	162	21	183
219	105	137	118	71	177	139	44	167	3	130	25	110	62	73	135	7848	146	11	157
219	20	46	62	71	48	139	173	205	42	26	143	191	101	3	124	7848	150	13	163
83	135	214	62	71	177	154	173	5	42	130	25	202	62	3	120	7848	150	10	160
249	148	137	152	128	177	154	101	167	147	70	25	110	101	73	232	7848	126	13	139
82	135	137	62	128	113	154	101	84	3	118	128	191	135	25	124	7848	156	17	173
82	135	152	62	123	177	154	44	205	251	130	143	105	135	25	232	7848	145	15	160
82	148	214	62	123	244	154	101	84	3	26	128	105	135	73	232	7848	156	15	171
83	20	198	118	128	244	154	44	5	147	118	143	179	62	3	120	7848	155	13	168
82	148	214	62	128	113	154	44	46	251	118	25	105	135	25	232	7848	148	15	163
249	91	198	118	123	113	35	52	205	18	26	25	110	62	4	78	7848	142	13	155
82	135	46	112	71	244	222	254	46	42	26	128	110	248	16	124	7848	141	19	160
219	91	198	118	32	244	139	173	5	147	118	46	191	135	3	78	7848	140	13	153
44	135	152	112	71	48	39	52	5	251	26	128	191	135	73	124	7848	123	15	138
219	148	152	0	71	172	222	173	167	251	230	49	179	135	73	232	7848	148	19	167
83	148	46	0	123	48	35	101	205	18	26	143	191	101	3	78	7848	152	19	171
82	91	214	112	123	177	39	101	46	18	70	49	110	62	3	78	7848	140	13	153
249	148	152	118	163	172	222	44	5	18	118	128	202	135	73	135	7848	141	17	158
219	105	198	112	71	244	139	173	84	147	70	49	191	135	25	120	7848	161	13	174
44	105	198	112	71	244	139	52	84	42	26	128	202	62	4	135	7848	134	13	147
249	105	46	112	163	48	39	173	5	3	130	128	105	248	3	135	7848	156	11	167
219	148	198	0	128	177	139	254	46	147	26	143	191	248	73	124	7848	151	17	168
44	148	198	118	32	177	39	101	205	251	118	128	202	135	25	78	7848	147	15	162
219	91	46	62	163	113	222	101	205	251	230	25	110	248	3	78	7848	161	17	178
83	148	214	62	163	48	139	254	5	18	130	25	202	248	25	120	7848	159	15	174
83	148	214	112	32	113	222	254	205	42	26	46	105	248	73	78	7848	148	19	167
44	20	152	118	128	113	222	44	46	3	130	49	202	57	16	124	7848	153	17	170
82	105	152	118	71	48	154	101	205	42	130	25	202	135	25	232	7848	164	15	179
249	20	214	112	32	177	35	254	46	147	230	143	105	248	3	232	7848	141	17	158
82	91	46	118	123	113	139	44	84	251	118	25	202	62	73	78	7848	128	13	141
249	148	137	112	128	113	35	44	167	251	130	46	191	57	25	135	7848	138	19	157
44	105	214	118	163	244	154	44	84	42	118	49	191	57	25	232	7848	118	11	129
249	91	46	0	71	48	154	254	5	3	70	128	105	135	16	135	7848	141	15	156
